PC1,PC2,cluster_kmeans,cluster_agg
1.9389776567720207,1.5343400381970327,0,1
2.44549350207372,1.432700437499277,0,1
1.462027705101206,0.2193696909697025,0,1
1.798333443080981,-0.19780177222582318,0,1
1.5590411211500776,-0.3396825517438668,0,1
1.6920863877551358,1.5244545405328103,0,1
2.0814814248932545,0.5068183977845924,0,1
1.9001547061817559,1.8026512207504957,0,1
1.9911800747514405,1.0554577400055687,0,1
1.1270939499486818,0.021758458597474658,0,1
2.3339918410970246,2.0910661147339207,0,1
1.9858374601504247,2.4988763441466246,0,1
1.4967736759473653,-0.38626860569682164,0,1
1.9117042907823099,-0.2373470540036608,0,1
1.893865494108207,1.0733629528912043,0,1
1.097956853121947,0.9530841550990057,0,1
1.4285714424224643,-0.6723114967169985,0,1
1.4941193708366491,-0.03217354312077963,0,1
1.6799723581142907,0.2875881303004517,0,1
0.9553535933313234,-0.03167221253040457,0,1
1.6924966339946137,0.9591175091728426,0,1
1.1120131219561589,-0.5326260257960856,0,1
1.2479135440114084,-0.45145319315109883,0,1
2.0374673606747398,0.18927409070347814,0,1
1.8351932084423004,0.20354646878814664,0,1
1.6514622105164891,-0.44867982305633863,0,1
1.332206483531681,0.6034983850355145,0,1
1.8840875196400406,0.9387240476105191,0,1
0.4988637548717825,-2.05453398764096,0,1
1.2847744753570574,0.934730689390051,0,1
1.3851815135320185,0.4100866223170188,0,1
1.2561526507842053,1.1979397723440366,0,1
1.8092134341927928,0.7441072989354345,0,1
1.2016856707099595,-0.9235207151392545,0,1
1.514268894068602,0.7071038730846204,0,1
2.2312107993470724,1.2370374005685245,0,1
1.6967417211893046,-0.8787424270286749,0,1
1.7926063132709058,1.5201131187432073,0,1
1.818148990082548,1.0508011298421127,0,1
1.9237911806057448,1.591174688799666,0,1
1.4794197373939793,1.2284461017506372,0,1
2.1387982156710135,0.7670078975935297,0,1
2.0700049774698663,1.5718741944165964,0,1
1.5245238530153025,0.5986753399036655,0,1
0.40155977485174554,-2.311495353594492,0,1
1.7529341978454993,0.13471091885061404,0,1
1.3591151487484228,0.09753978086393124,0,1
2.1704540004444524,2.1802879310120713,0,1
1.4896217807742091,-0.3559630051507586,0,1
0.88480682244101,-0.10802057449501708,0,1
0.38160796496618454,-2.620542680962375,0,1
0.8688006757298667,-0.5377245108016142,0,1
2.3945490436020815,0.4651398262463675,0,0
1.645220651920757,1.180984398466629,0,1
2.5475351939403135,1.749385482532945,0,1
1.603527444298436,1.1154088119651018,0,1
2.1908319149129913,1.195889372463998,0,1
1.7049161656001126,1.5274066269837723,0,1
1.2341834925523005,-0.11369581915155896,0,1
0.9929993833651948,0.6018518363263675,0,1
1.1908820183276323,-1.3413019290841015,0,1
1.2155766590462966,0.6583370634553134,0,1
1.5597022966462346,0.7453965934602224,0,1
1.1667964935396375,-0.9126639297256888,0,1
1.1941048968358339,0.7186534505065095,0,1
1.5459203047621355,1.1928167710143922,0,1
0.1917449705265175,-3.3452508923824094,0,1
1.1028917524481976,0.4323612208472469,0,1
1.6625148710472535,1.685750674929231,0,1
1.129360698755722,-0.21845477862425525,0,1
1.1852653653225385,-0.2110568365299803,0,1
2.42725218678017,1.8111863481266557,0,1
1.0025333196923742,-0.13489176231900193,0,1
0.979719441259705,-0.5706498731579146,0,1
2.5125041268673374,2.380044556609084,0,1
1.3795333603990314,-0.7713333178591245,0,1
2.307015175416535,1.1971388593216292,0,1
2.0348837354820994,1.8863692715690634,0,1
1.2064737792939162,0.14104538596055163,0,1
0.9149122633236688,-1.2343961889143484,0,1
1.1908175388928801,0.9432260228451956,0,1
0.7799054804649678,-0.029924868048537445,0,1
1.5692315740692586,0.51209382075843,0,1
1.521741103475363,0.4236211742301424,0,1
1.7104889981719935,0.09866098070624657,0,1
0.5732796028520549,-2.394259584449818,0,1
1.2952466491562384,-0.45451996671142486,0,1
1.992256170405806,1.1701802317989125,0,1
2.0666093546624804,1.7871856448366545,0,1
1.7957809595529128,1.695052914321948,0,1
0.9589276407622636,-0.24626620335519017,0,1
1.6853829314056779,-0.2915709517980609,0,1
1.589687358379339,1.872520930858188,0,1
1.117427210572274,1.3993721503421956,0,1
1.286572365231847,0.9057111397911457,0,1
1.3918325375332143,0.004428696693328885,0,1
1.741475518538495,1.1444434826665293,0,1
1.282956430723079,-0.2901206962338134,0,1
1.6037479957817014,1.0694245255244303,0,1
1.329792022855718,0.7998050869959573,0,1
1.0093618131444455,0.18910315182627294,0,1
0.6274384233093956,-0.27099984256788584,0,1
1.8950018235605672,1.6797510163159934,0,1
1.3770144834032219,0.9824210197597678,0,1
1.2338169048060732,0.49054729920800194,0,1
2.1952721273587033,0.9103265417652645,0,1
1.2214357471039767,0.7860609414627421,0,1
0.9705874712109271,0.6365838009427898,0,1
1.1693738335603456,-1.128277931038411,0,1
1.1277508596554127,0.7391119278399289,0,1
1.6421090953232598,0.5221508185840444,0,1
1.3667636776093608,0.606909138992073,0,1
1.6980507524296142,0.7184980445869473,0,1
1.6402707919311614,0.23927138893271463,0,1
1.9454247489567293,0.8364859706219453,0,1
1.3731685695850129,1.5629813106702883,0,1
0.9296687803170957,-0.08547904403605236,0,1
0.7667733578574688,-0.48736850979792107,0,1
0.928789334750295,-0.637344682063806,0,1
1.3533368188186388,0.36755773003144654,0,1
-0.19297584839099075,-3.6488810344601714,0,1
1.3510523017704352,0.9830011760238451,0,1
1.4814255737744249,0.38955227170166407,0,1
0.3777474311853071,-1.8310770595295789,0,1
1.2612886486852335,0.706249195461634,0,1
0.6104690459311193,-1.6371491337007078,0,1
1.425332278683689,0.6149916227126434,0,1
0.9319827896778572,0.47258136644703763,0,1
0.8364633979686655,0.4101232550666288,0,1
